time,temperature
236.0,240.08610463856093
236.5,240.0528319209195
237.0,239.99965630144635
237.5,239.92364365576148
238.0,239.82229358215437
238.5,239.6932071370204
239.0,239.53400715161416
239.5,239.34237507476612
240.0,239.11611537251463
240.5,238.85322757929455
241.0,238.55197999948695
241.5,238.2109800974722
242.0,237.82923632424402
242.5,237.40620627426193
243.0,236.94182687433593
243.5,236.436523738867
244.0,235.8911987027266
244.5,235.30719658232653
245.0,234.68625409595168
245.5,234.03043531174373
246.0,233.3420588017368
246.5,232.62362181173296
247.0,231.87772628524706
247.5,231.10701067126536
248.0,230.3140903051357
248.5,229.5015079748931
249.0,228.67169522363014
249.5,227.82694408584624
250.0,226.96938834928775
250.5,226.1009930665782
251.0,225.22355087775162
251.5,224.33868369748942
252.0,223.44784841986575
252.5,222.5523454549627
253.0,221.65332910127788
253.5,220.7518189506939
254.0,219.84871170304194
254.5,218.94479292616376
255.0,218.04074843122248
255.5,217.1371750416347
256.0,216.2345906192721
256.5,215.33344327643906
257.0,214.43411974987936
257.5,213.5369529469437
258.0,212.64222869701268
258.5,211.7501917558626
259.0,210.86105111899906
259.5,209.9749847037691
260.0,209.09214346063794
260.5,208.21265497240756
261.0,207.33662659713843
261.5,206.46414820668312
262.0,205.59529456846087
262.5,204.7301274136874
263.0,203.86869723091743
263.5,203.0110448195888
264.0,202.15720263435276
264.5,201.3071959473785
265.0,200.46104385254512
265.5,199.61876013248568
266.0,198.78035400680824
266.5,197.94583077747637
267.0,197.1151923852579
267.5,196.28843788932735
268.0,195.46556388050763
268.5,194.646564837236
269.0,193.83143343212035
269.5,193.02016079588668
270.0,192.2127367445971
270.5,191.4091499752145
271.0,190.609388233896
271.5,189.81343846079577
272.0,189.02128691463736
272.5,188.23291927986608
273.0,187.44832075880376
273.5,186.667476150893
274.0,185.8903699208284
274.5,185.11698625712293
275.0,184.34730912244342
275.5,183.58132229686208
276.0,182.81900941501303
276.5,182.060353998004
277.0,181.30533948081535
277.5,180.55394923581704
278.0,179.806166592945
278.5,179.0619748570042
279.0,178.32135732249955
279.5,177.5842972863404
280.0,176.85077805871566
280.5,176.12078297239583
281.0,175.3942953906811
281.5,174.67129871418575
282.0,173.95177638662145
282.5,173.23571189971918
283.0,172.5230887974111
283.5,171.81389067937533
284.0,171.10810120403352
284.5,170.4057040910773
285.0,169.70668312359044
285.5,169.01102214982276
286.0,168.3187050846651
286.5,167.62971591086736
287.0,166.9440386800354
287.5,166.26165751343873
288.0,165.58255660265465
288.5,164.90672021007288
289.0,164.23413266927955
289.5,163.56477838533866
290.0,162.8986418349845
290.5,162.2357075667385
291.0,161.5759602009611
291.5,160.91938442984755
292.0,160.2659650173764
292.5,159.61568679921703
293.0,158.96853468260224
293.5,158.3244936461713
294.0,157.6835487397874
294.5,157.04568508433357
295.0,156.41088787149033
295.5,155.77914236349773
296.0,155.15043389290412
296.5,154.524747862304
297.0,153.90206974406638
297.5,153.28238508005546
298.0,152.66567948134474
298.5,152.0519386279258
299.0,151.4411482684127
299.5,150.8332942197427
300.0,150.22836236687428
300.5,149.62633866248282
301.0,149.02720912665472
301.5,148.43095984657992
302.0,147.83757697624392
302.5,147.2470467361191
303.0,146.65935541285575
303.5,146.07448935897315
304.0,145.4924349925508
304.5,144.91317879692022
305.0,144.33670732035685
305.5,143.763007175773
306.0,143.1920650404116
306.5,142.6238676555404
307.0,142.05840182614764
307.5,141.49565442063826
308.0,140.93561237053157
308.5,140.37826267015978
309.0,139.82359237636788
309.5,139.27158860821456
310.0,138.7222385466743
310.5,138.17552943434114
311.0,137.6314485751332
311.5,137.08998333399867
312.0,136.55112113662327
312.5,136.0148494691388
313.0,135.481155877833
313.5,134.95002796886098
314.0,134.4214534079576
314.5,133.89541992015165
315.0,133.3719152894808
315.5,132.8509273587083
316.0,132.33244402904091
316.5,131.81645325984815
317.0,131.30294306838263
317.5,130.7919015295022
318.0,130.28331677539296
318.5,129.77717699529381
319.0,129.2734704352222
319.5,128.7721853977014
320.0,128.27331024148876
320.5,127.77683338130548
321.0,127.28274328756767
321.5,126.79102848611853
322.0,126.30167755796205
322.5,125.81467913899776
323.0,125.3300219197569
323.5,124.84769464513982
